2000000 .1131054000
18444444 1.1150290000
34888889 2.1216486000
51333333 3.0962414000
67777778 4.0828214000
84222222 5.1070688000
100666667 6.5805102000
117111111 7.7094308000
133555556 8.7681582000
150000000 9.7787432000
