2000000 .0026640000
18444444 .0027340000
34888889 .0029246000
51333333 .0026994000
67777778 .0029260000
84222222 .0082010000
100666667 .0026874000
117111111 .0026924000
133555556 .0027088000
150000000 .0031276000
