2000000 42.4569819819
18444444 407.8379663496
34888889 725.4491554400
51333333 1147.0109653997
67777778 1395.3593301435
84222222 622.7373247164
100666667 2448.6530475552
117111111 2863.4046946961
133555556 3236.9160513880
150000000 3126.5964957155
