2000000 .0033448000
18444444 .0033810000
34888889 .0034144000
51333333 .0034132000
67777778 .0031992000
84222222 .0031352000
100666667 .0036194000
117111111 .0033902000
133555556 .0034144000
150000000 .0032962000
