2000000 31.1722522323
18444444 306.0911935873
34888889 571.0417720837
51333333 841.2327881323
67777778 1109.8845756537
84222222 1379.0216557757
100666667 1807.7331465304
117111111 2195.7934491597
133555556 2215.5241055184
150000000 2684.6977816824
