517 .4659776000
581 .7826023200
645 1.0741624640
709 1.4242384928
773 2.0440220985
837 2.9332558197
901 3.3988301639
965 3.7554946327
1029 4.7154729265
1093 6.3725971853
1157 7.5425790370
1221 9.2086752074
1285 11.0564470414
1349 13.6556460082
1413 16.9130782016
1477 18.8039600403
1541 21.3822004080
