2000000 26.5293896889
18444444 247.9495219034
34888889 475.2584113614
51333333 685.8588959773
67777778 904.8004166297
84222222 1220.4437222195
100666667 1497.6126991351
117111111 1736.4365061489
133555556 2200.7324431504
150000000 2259.2050642269
