517 3.9999510706
581 3.9536881516
645 4.0216578485
709 4.0251481825
773 3.6980053208
837 3.4525945712
901 3.6258423132
965 4.1296211448
1029 3.8553430148
1093 3.5964663786
1157 3.6482325699
1221 3.5100223401
1285 3.7662871792
1349 3.5770672085
1413 3.5550399278
1477 3.7587219133
1541 3.7999561870
