1000000 1.6855094892
2000000 2.4454640797
3000000 2.2064824380
4000000 2.1901244167
5000000 2.4096659919
6000000 2.0801494130
7000000 1.8064072742
8000000 1.1808284833
9000000 1.1001554806
10000000 .7212492086
